id,translatedSet,src,tgt
9622,Test User 701 | Turtle Story MT L4 | Hindi -> English,तब तो मानो मैं सर पर पैर रख कर तैरने लगी,"At that time, I start swimming again"
9621,Test User 701 | Turtle Story MT L4 | Hindi -> English,आगे - आगे मैं और पीछे - पीछे बड़े - बड़े दाँतों का वह जबड़ा,That jaw of big teeth - front and front and back
9620,Test User 701 | Turtle Story MT L4 | Hindi -> English,तैरते - तैरते थक गई थी मैं,I was tired of swimming
9619,Test User 701 | Turtle Story MT L4 | Hindi -> English,तभी मुझे समुद्री शैवाल का एक बेड़ा दिखाई दिया,then suddenly I saw a fleet of seaweeds
9618,Test User 701 | Turtle Story MT L4 | Hindi -> English,शैवाल और बहती हुई लकड़ी का यह बेड़ा न जाने कहाँ से चला आ रहा है,Don't know where this fleet of algae and flowing wood is from
9617,Test User 701 | Turtle Story MT L4 | Hindi -> English,"इस बेड़े पर समुद्र में रहने वाले छोटे - बड़े जीव - जंतु सवार रहते हैं , वर्षों सागर की सैर करते हैं जैसे किसी ख़ास वक्त का इंतज़ार कर रहे हों","On this fleet, small and large creatures living in the sea, ride the ocean for years, as if waiting for a particular time."
9616,Test User 701 | Turtle Story MT L4 | Hindi -> English,मैंने राहत की साँस ली और चढ़ गई बेड़े पर, breathed a sigh of relief and boarded the fleet
9615,Test User 701 | Turtle Story MT L4 | Hindi -> English,इस बेड़े पर मैं सालों - साल रहने वाली थी - सुखी और सुरक्षित,"I was going to be on this fleet for years - happy and safe
"
9614,Test User 701 | Turtle Story MT L4 | Hindi -> English,बेड़े पर मेरा जीवन किसी विश्व - यात्रा से कम नहीं था,My life on the fleet was nothing short of a world trip
9613,Test User 701 | Turtle Story MT L4 | Hindi -> English,बहुत मज़ा आ रहा था,There was lots of fun
9612,Test User 701 | Turtle Story MT L4 | Hindi -> English,लेकिन अब मैं बड़ी भी तो हो रही थी,But now I was growing up
9611,Test User 701 | Turtle Story MT L4 | Hindi -> English,बाहर की दुनिया की सैर करना चाहती थी,Wanted to travel the outside world
9610,Test User 701 | Turtle Story MT L4 | Hindi -> English,प्रवालभित्ति या रीफ़ के बारे में मैंने कैसी - कैसी मज़ेदार कहानियाँ सुनी थीं,How many funny stories did I hear about the reef or reef
9609,Test User 701 | Turtle Story MT L4 | Hindi -> English,बहुत सारे कछुए रहते थे वहाँ,A lot of turtles lived there
9608,Test User 701 | Turtle Story MT L4 | Hindi -> English,सब कहते थे कि रीफ़ सागर का परीलोक है,Everyone used to say that the reef is the fairy of the ocean
9607,Test User 701 | Turtle Story MT L4 | Hindi -> English,"कितने ही रंग - बिरंगे , चमकीले प्राणियों का घर - क्लाउन मछली जैसे प्यारे और स्कॉरपियन मछली जैसे ज़हरीले जंतु रहते थे वहाँ","Many colors - home of colorful, bright creatures - cute animals like clownfish and poisonous animals like scorpion fish lived there"
9606,Test User 701 | Turtle Story MT L4 | Hindi -> English,लेकिन मुझे कैसे पता चलेगा कि वह कहाँ है,But how will I know where it is
9605,Test User 701 | Turtle Story MT L4 | Hindi -> English,फिर एकाएक अँधेरा छा गया,Then it suddenly darkened
9604,Test User 701 | Turtle Story MT L4 | Hindi -> English,एक बहुत बड़ी छाया ने मुझे ढक लिया,A huge shadow covered me
9603,Test User 701 | Turtle Story MT L4 | Hindi -> English,डर के मारे मैंने ऊपर देखा,I looked up in fear
9602,Test User 701 | Turtle Story MT L4 | Hindi -> English,वह एक विशालकाय कछुआ था - इतना बड़ा तो मैंने कभी नहीं देखा था,He was a giant tortoise - so big I had never seen
9601,Test User 1101 | Turtle Story MT L4 | Hindi -> English,कछुआ,Tortoise 
9600,Test User 1101 | Turtle Story MT L4 | Hindi -> English,सुबह जब मेरी आँख खुली तो आसमान में सूरज चम - चम चमक रहा था,"When my eyes opened in the morning , the sun was shining brightly in the sky ."
9599,Test User 1101 | Turtle Story MT L4 | Hindi -> English,हैरान होकर मैंने अपने आसपास देखा,Surprised I look around me .
